"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2024-02-19",,,"58",",,7","51",",,7"
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2024-02-20",,,"57",",,7","48",",,7"
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2024-02-21",,,"62",",,7","41",",,7"
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2024-02-22",,,"63",",,7","41",",,7"
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2024-02-23",,,"64",",,7","42",",,7"
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2024-02-24",,,"71",",,7","42",",,7"
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2024-02-25",,,"68",",,7","43",",,7"
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2024-02-26",,,"63",",,7","45",",,7"
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2024-02-27",,,"59",",,7","40",",,7"
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2024-02-28",,,"67",",,7","38",",,7"
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2024-02-29",,,"61",",,7","44",",,7"
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2024-03-01",,,"57",",,7","47",",,7"
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2024-03-02",,,"54",",,7","41",",,7"
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2024-03-03",,,"54",",,7","42",",,7"
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2024-03-04",,,"57",",,7","42",",,7"
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2024-03-05",,,"58",",,7","44",",,7"
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2024-03-06",,,"62",",,7","49",",,7"
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2024-03-07",,,"60",",,7","47",",,7"
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2024-03-08",,,"65",",,7","38",",,7"
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2024-03-09",,,"63",",,7","45",",,7"
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2024-03-10",,,"62",",,7","47",",,7"
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2024-03-11",,,"61",",,7","46",",,7"
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2024-03-12",,,"60",",,7","48",",,7"
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2024-03-13",,,"62",",,7","41",",,7"
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2024-03-14",,,"66",",,7","48",",,7"
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2024-03-15",,,"71",",,7","50",",,7"
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2024-03-16",,,"70",",,7","44",",,7"
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2024-03-17",,,"67",",,7","43",",,7"
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2024-03-18",,,"69",",,7","43",",,7"
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2024-03-19",,,"68",",,7","49",",,7"
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2024-03-20",,,"66",",,7","43",",,7"
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2024-03-21",,,"69",",,7","46",",,7"
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2024-03-22",,,"65",",,7","48",",,7"
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2024-03-23",,,"61",",,7","45",",,7"
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2024-03-24",,,"59",",,7","46",",,7"
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2024-03-25",,,"59",",,7","49",",,7"
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2024-03-26",,,"61",",,7","48",",,7"
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2024-03-27",,,"57",",,7","42",",,7"
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2024-03-28",,,"61",",,7","45",",,7"
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2024-03-29",,,"60",",,7","44",",,7"
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2024-03-30",,,"61",",,7","41",",,7"
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2024-03-31",,,"65",",,7","42",",,7"
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2024-04-01",,,"69",",,7","41",",,7"
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2024-04-02",,,"74",",,7","44",",,7"
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2024-04-03",,,"73",",,7","47",",,7"
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2024-04-04",,,"58",",,7","42",",,7"
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2024-04-05",,,"57",",,7","37",",,7"
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2024-04-06",,,"59",",,7","40",",,7"
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2024-04-07",,,"61",",,7","39",",,7"
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2024-04-08",,,"68",",,7","40",",,7"
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2024-04-09",,,"74",",,7","43",",,7"
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2024-04-10",,,"77",",,7","46",",,7"
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2024-04-11",,,"77",",,7","50",",,7"
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2024-04-12",,,"72",",,7","48",",,7"
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2024-04-13",,,"65",",,7","43",",,7"
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2024-04-14",,,"60",",,7","42",",,7"
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2024-04-15",,,"65",",,7","42",",,7"
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2024-04-16",,,"72",",,7","45",",,7"
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2024-04-17",,,"77",",,7","49",",,7"
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2024-04-18",,,"75",",,7","50",",,7"
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2024-04-19",,,"69",",,7","48",",,7"
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2024-04-20",,,"69",",,7","49",",,7"
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2024-04-21",,,"77",",,7","47",",,7"
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2024-04-22",,,"75",",,7","53",",,7"
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2024-04-23",,,"67",",,7","51",",,7"
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2024-04-24",,,"64",",,7","53",",,7"
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2024-04-25",,,"63",",,7","49",",,7"
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2024-04-26",,,"62",",,7","52",",,7"
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2024-04-27",,,"65",",,7","47",",,7"
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2024-04-28",,,"65",",,7","49",",,7"
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2024-04-29",,,"67",",,7","47",",,7"
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2024-04-30",,,"67",",,7","45",",,7"
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2024-05-02",,,"69",",,H","47",",,H"
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2024-05-03",,,"70",",,H","48",",,H"
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2024-05-04",,,"60",",,H","45",",,H"
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2024-05-05",,,"59",",,H","44",",,H"
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2024-05-06",,,"64",",,H","45",",,H"
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2024-05-07",,,"66",",,H","48",",,H"
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2024-05-08",,,"76",",,H","45",",,H"
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2024-05-09",,,"81",",,H","53",",,H"
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2024-05-10",,,"82",",,H","52",",,H"
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2024-05-11",,,"77",",,H","52",",,H"
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2024-05-12",,,"73",",,H","52",",,H"
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2024-05-13",,,"68",",,H","48",",,H"
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2024-05-14",,,"72",",,H","50",",,H"
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2024-05-15",,,"72",",,H","50",",,H"
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2024-05-16",,,"71",",,H","52",",,H"
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2024-05-17",,,"70",",,H","52",",,H"
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2024-05-18",,,"69",",,H","52",",,H"
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2024-05-19",,,"70",",,H","49",",,H"
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2024-05-20",,,"72",",,H","48",",,H"
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2024-05-21",,,"78",",,H","48",",,H"
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2024-05-22",,,"74",",,H","50",",,H"
"USC00043244","FREMONT, CA US","37.5422","-122.0158","11.6","2024-05-23",,,"70",",,H","48",",,H"
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-01-01",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-01-03",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-01-04",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-01-05",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-01-06",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-01-07",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-01-08",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-01-09",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-01-10",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-01-11",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-01-12",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-01-13",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-01-14",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-01-15",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-01-16",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-01-17",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-01-18",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-01-19",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-01-20",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-01-21",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-01-22",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-01-23",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-01-24",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-01-25",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-01-26",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-01-27",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-01-28",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-01-29",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-01-31",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-02-01",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-02-02",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-02-03",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-02-04",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-02-05",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-02-06",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-02-07",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-02-08",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-02-09",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-02-10",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-02-11",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-02-12",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-02-13",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-02-14",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-02-15",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-02-21",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-02-22",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-02-23",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-02-24",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-02-25",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-02-26",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-02-27",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-02-28",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-02-29",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-03-01",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-03-02",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-03-03",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-03-04",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-03-05",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-03-06",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-03-07",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-03-08",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-03-09",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-03-10",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-03-11",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-03-12",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-03-13",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-03-14",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-03-15",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-03-16",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-03-17",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-03-18",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-03-20",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-03-21",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-03-22",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-03-23",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-03-24",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-03-25",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-03-26",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-03-28",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-03-29",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-03-30",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-03-31",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-04-01",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-04-03",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-04-04",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-04-05",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-04-10",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-04-11",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-04-12",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-04-23",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-04-24",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-04-25",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-04-26",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-04-27",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-04-28",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-04-29",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-04-30",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-05-02",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-05-03",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-05-04",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-05-05",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-05-06",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-05-08",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-05-09",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-05-10",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-05-11",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-05-12",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-05-13",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-05-16",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-05-17",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-05-18",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-05-19",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-05-21",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-05-22",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-05-23",,,,,,
"US1CAMR0005","SAN ANSELMO 0.4 NE, CA US","37.987227","-122.564274","32.6","2024-05-24",,,,,,
"US1CAMR0049","SAN RAFAEL 3.7 WNW, CA US","38.01087","-122.56344","34.1","2024-01-03",,,,,,
"US1CAMR0049","SAN RAFAEL 3.7 WNW, CA US","38.01087","-122.56344","34.1","2024-01-07",,,,,,
"US1CAMR0049","SAN RAFAEL 3.7 WNW, CA US","38.01087","-122.56344","34.1","2024-01-09",,,,,,
"US1CAMR0049","SAN RAFAEL 3.7 WNW, CA US","38.01087","-122.56344","34.1","2024-01-10",,,,,,
"US1CAMR0049","SAN RAFAEL 3.7 WNW, CA US","38.01087","-122.56344","34.1","2024-01-11",,,,,,
"US1CAMR0049","SAN RAFAEL 3.7 WNW, CA US","38.01087","-122.56344","34.1","2024-01-13",,,,,,
"US1CAMR0049","SAN RAFAEL 3.7 WNW, CA US","38.01087","-122.56344","34.1","2024-01-14",,,,,,
"US1CAMR0049","SAN RAFAEL 3.7 WNW, CA US","38.01087","-122.56344","34.1","2024-01-17",,,,,,
"US1CAMR0049","SAN RAFAEL 3.7 WNW, CA US","38.01087","-122.56344","34.1","2024-01-20",,,,,,
"US1CAMR0049","SAN RAFAEL 3.7 WNW, CA US","38.01087","-122.56344","34.1","2024-01-21",,,,,,
"US1CAMR0049","SAN RAFAEL 3.7 WNW, CA US","38.01087","-122.56344","34.1","2024-01-22",,,,,,
"US1CAMR0049","SAN RAFAEL 3.7 WNW, CA US","38.01087","-122.56344","34.1","2024-01-23",,,,,,
"US1CAMR0049","SAN RAFAEL 3.7 WNW, CA US","38.01087","-122.56344","34.1","2024-01-24",,,,,,
"US1CAMR0049","SAN RAFAEL 3.7 WNW, CA US","38.01087","-122.56344","34.1","2024-01-26",,,,,,
"US1CAMR0049","SAN RAFAEL 3.7 WNW, CA US","38.01087","-122.56344","34.1","2024-02-01",,,,,,
"US1CAMR0049","SAN RAFAEL 3.7 WNW, CA US","38.01087","-122.56344","34.1","2024-02-03",,,,,,
"US1CAMR0049","SAN RAFAEL 3.7 WNW, CA US","38.01087","-122.56344","34.1","2024-02-05",,,,,,
"US1CAMR0049","SAN RAFAEL 3.7 WNW, CA US","38.01087","-122.56344","34.1","2024-02-07",,,,,,
"US1CAMR0049","SAN RAFAEL 3.7 WNW, CA US","38.01087","-122.56344","34.1","2024-02-08",,,,,,
"US1CAMR0049","SAN RAFAEL 3.7 WNW, CA US","38.01087","-122.56344","34.1","2024-02-15",,,,,,
"US1CAMR0049","SAN RAFAEL 3.7 WNW, CA US","38.01087","-122.56344","34.1","2024-02-17",,,,,,
"US1CAMR0049","SAN RAFAEL 3.7 WNW, CA US","38.01087","-122.56344","34.1","2024-02-18",,,,,,
"US1CAMR0049","SAN RAFAEL 3.7 WNW, CA US","38.01087","-122.56344","34.1","2024-02-19",,,,,,
"US1CAMR0049","SAN RAFAEL 3.7 WNW, CA US","38.01087","-122.56344","34.1","2024-02-20",,,,,,
"US1CAMR0049","SAN RAFAEL 3.7 WNW, CA US","38.01087","-122.56344","34.1","2024-02-21",,,,,,
"US1CAMR0049","SAN RAFAEL 3.7 WNW, CA US","38.01087","-122.56344","34.1","2024-02-29",,,,,,
"US1CAMR0049","SAN RAFAEL 3.7 WNW, CA US","38.01087","-122.56344","34.1","2024-03-01",,,,,,
"US1CAMR0049","SAN RAFAEL 3.7 WNW, CA US","38.01087","-122.56344","34.1","2024-03-02",,,,,,
"US1CAMR0049","SAN RAFAEL 3.7 WNW, CA US","38.01087","-122.56344","34.1","2024-03-03",,,,,,
"US1CAMR0049","SAN RAFAEL 3.7 WNW, CA US","38.01087","-122.56344","34.1","2024-03-04",,,,,,
"US1CAMR0049","SAN RAFAEL 3.7 WNW, CA US","38.01087","-122.56344","34.1","2024-03-07",,,,,,
